taxon,precision-native_rf,recall-native_rf,f1-native_rf,precision-mobilenet_pca50_rf,recall-mobilenet_pca50_rf,f1-mobilenet_pca50_rf,precision-mobilenet600,recall-mobilenet600,f1-mobilenet600,precision-effnetv2s,recall-effnetv2s,f1-effnetv2s,grouped
egg<Engraulidae,0.9406211936662606,0.9934073002090368,0.9662938922343004,0.9969418960244648,0.9959800611030712,0.9964607464607464,0.9977386528832176,0.9932465026531597,0.9954875100725221,0.996784048882457,0.996784048882457,0.996784048882457,egg_Engraudilae
egg<Mollusca,1.0,0.23076923076923078,0.375,0.7272727272727273,0.6153846153846154,0.6666666666666667,0.5789473684210527,0.8461538461538461,0.6875,0.5892857142857143,0.8461538461538461,0.6947368421052632,Mollusca
egg<Sardina,0.5786776012301383,0.9699312714776632,0.7248796147672552,0.9675491033304867,0.9733676975945017,0.9704496788008565,0.9602368866328257,0.9750859106529209,0.9676044330775789,0.9645569620253165,0.9819587628865979,0.9731800766283526,egg_Sardina
egg<other,0.0,0.0,0.0,0.8571428571428571,0.8333333333333334,0.8450704225352113,0.723404255319149,0.9444444444444444,0.8192771084337349,0.8181818181818182,1.0,0.9,egg_other
empty<Copepoda,0.8625,0.026671820641669886,0.05174353205849269,0.6734223859972363,0.5651333591032084,0.6145439260193358,0.6056955093099672,0.6412833397758021,0.622981599699587,0.6469472885855139,0.6594511016621569,0.6531393568147014,Copepoda
empty<Harpacticoida,0.0,0.0,0.0,0.6904761904761905,0.6236559139784946,0.655367231638418,0.42011834319526625,0.7634408602150538,0.5419847328244275,0.477124183006536,0.7849462365591398,0.5934959349593496,Copepoda
eudoxie<Diphyidae,0.8333333333333334,0.09259259259259259,0.16666666666666666,0.8172043010752689,0.7037037037037037,0.7562189054726368,0.64,0.7407407407407407,0.6866952789699571,0.6929133858267716,0.8148148148148148,0.748936170212766,Siphonophorae
feces,0.5862068965517241,0.265625,0.3655913978494624,0.6233766233766234,0.375,0.46829268292682924,0.33613445378151263,0.625,0.43715846994535523,0.2861356932153392,0.7578125,0.41541755888650966,feces
fiber<detritus,0.9008254281138351,0.8805394990366089,0.8905669569453749,0.8931862269641125,0.8871628131021194,0.8901643305944901,0.8638042474607571,0.901252408477842,0.8821310702498821,0.8713409695707509,0.906912331406551,0.8887708739009854,fiber_detritus
fiber<plastic,0.0,0.0,0.0,0.38461538461538464,0.35714285714285715,0.3703703703703704,0.2465753424657534,0.6428571428571429,0.3564356435643564,0.2727272727272727,0.6428571428571429,0.3829787234042553,plastic
