taxon,precision-native_rf,recall-native_rf,f1-native_rf,precision-mobilenet_pca50_rf,recall-mobilenet_pca50_rf,f1-mobilenet_pca50_rf,precision-mobilenet600,recall-mobilenet600,f1-mobilenet600,precision-effnetv2s,recall-effnetv2s,f1-effnetv2s,grouped
Rhopalonema velatum,0.7745664739884393,0.35924932975871315,0.4908424908424908,0.8238213399503722,0.8900804289544236,0.8556701030927836,0.7881548974943052,0.9276139410187667,0.8522167487684729,0.8188235294117647,0.9329758713136729,0.8721804511278196,Trachylina
Salpida,0.2788575961919873,0.8573170731707317,0.42083208620173596,0.9408333333333333,0.9178861788617886,0.9292181069958847,0.9298679867986799,0.916260162601626,0.923013923013923,0.9246411483253588,0.9426829268292682,0.9335748792270532,Salpida
Sapphirinidae,0.0,0.0,0.0,0.9790209790209791,0.8641975308641975,0.9180327868852458,0.9294871794871795,0.8950617283950617,0.9119496855345912,0.8947368421052632,0.9444444444444444,0.918918918918919,Copepoda
Solmundella bitentaculata,1.0,0.017857142857142856,0.03508771929824561,0.8611111111111112,0.5535714285714286,0.6739130434782609,0.6666666666666666,0.75,0.7058823529411765,0.6527777777777778,0.8392857142857143,0.734375,Trachylina
Temoridae,0.5268817204301075,0.15080237414816444,0.23448983079815416,0.9616232906925453,0.9584524071224445,0.9600352306506661,0.9577680525164114,0.9621894921960871,0.9599736813247067,0.9731885663638378,0.9654869202022422,0.9693224453762965,Copepoda
Tomopteridae,0.037037037037037035,0.6867469879518072,0.07028360049321823,0.926829268292683,0.9156626506024096,0.9212121212121213,0.896551724137931,0.9397590361445783,0.9176470588235294,0.82,0.9879518072289156,0.8961748633879781,Annelida
actinula<Solmundella bitentaculata,0.0,0.0,0.0,0.8461538461538461,0.5789473684210527,0.6875,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.9333333333333333,0.7368421052631579,0.8235294117647058,Trachylina
artefact,0.7947543713572023,0.7420316144078777,0.7674886089520236,0.7562930353313015,0.8681005441824307,0.8083489171743984,0.721555949525498,0.8964757709251101,0.7995608713237418,0.7100878521660103,0.9111168696553511,0.7981385846433233,artefact
badfocus<artefact,0.6037574722459437,0.11693681773073106,0.1959262851600388,0.6979124849458049,0.5750909692358585,0.6305767138193689,0.6201027617212588,0.6387694343367516,0.6292977024604856,0.64348424857979,0.6182600066159444,0.6306199915647406,badfocus
bract<Abylopsis tetragona,0.2591623036649215,0.5351351351351351,0.34920634920634924,0.9,0.9243243243243243,0.912,0.8446601941747572,0.9405405405405406,0.8900255754475703,0.8403755868544601,0.9675675675675676,0.8994974874371859,Siphonophorae
bract<Diphyidae,0.23137254901960785,0.08100686498855836,0.12000000000000001,0.8474199288256228,0.8718535469107551,0.8594631175276337,0.8098705501618123,0.9162471395881007,0.8597809748765299,0.8508358336905272,0.9084668192219679,0.8787073926516158,Siphonophorae
bubble,0.8105590062111802,0.10731907894736842,0.1895424836601307,0.9176854115729421,0.9259868421052632,0.9218174375767499,0.8730638458632414,0.9502467105263158,0.9100216578066548,0.873589164785553,0.9547697368421053,0.9123772102161101,bubble
calyptopsis,0.21020408163265306,0.08547717842323652,0.1215339233038348,0.9396479463537301,0.9302904564315353,0.9349457881567972,0.9413223140495868,0.9452282157676348,0.9432712215320911,0.9042801556420234,0.9643153526970955,0.9333333333333333,other_Crustacea
cirrus,0.5,0.05,0.09090909090909091,0.7450980392156863,0.6333333333333333,0.6846846846846847,0.46296296296296297,0.8333333333333334,0.5952380952380952,0.6103896103896104,0.7833333333333333,0.6861313868613139,Cirripedia
cyphonaute,0.9631147540983607,0.17616191904047976,0.2978453738910013,0.9931350114416476,0.9760119940029985,0.984499054820416,0.9842814371257484,0.9857571214392804,0.9850187265917603,0.9799107142857143,0.987256371814093,0.9835698282300225,cyphonaute
cypris,0.0,0.0,0.0,0.924812030075188,0.8367346938775511,0.8785714285714284,0.9315068493150684,0.9251700680272109,0.9283276450511946,0.9241379310344827,0.9115646258503401,0.9178082191780822,Cirripedia
detritus,0.44593998234774934,0.7245725317153888,0.5520929646129276,0.8074248366013071,0.8517374517374517,0.8289893973963226,0.8785207894232612,0.7586872586872587,0.8142184864000948,0.8958944765045342,0.7492553778268064,0.8160396485694976,detritus
egg<Actinopterygii,0.608540925266904,0.24818577648766327,0.35257731958762883,0.869198312236287,0.8969521044992743,0.8828571428571429,0.8587105624142661,0.9085631349782293,0.8829337094499294,0.9078947368421053,0.9013062409288825,0.9045884923525127,Actinopterygii
egg<Mollusca,1.0,0.007751937984496124,0.015384615384615384,0.8288288288288288,0.7131782945736435,0.7666666666666668,0.75,0.7906976744186046,0.7698113207547169,0.7318840579710145,0.7829457364341085,0.7565543071161049,Mollusca
egg<other,0.7302725968436155,0.5052109181141439,0.5972425931358168,0.9338085539714868,0.9101736972704715,0.9218396582055793,0.9143715573360041,0.9062034739454095,0.9102691924227319,0.917687408133268,0.9295285359801488,0.9235700197238658,other_egg
endostyle,0.8,0.08888888888888889,0.15999999999999998,0.5521472392638037,0.6666666666666666,0.6040268456375839,0.4703196347031963,0.762962962962963,0.5819209039548023,0.4976958525345622,0.8,0.6136363636363636,Salpida
ephyra,0.45454545454545453,0.30726256983240224,0.36666666666666664,0.9655172413793104,0.7821229050279329,0.8641975308641976,0.9629629629629629,0.8715083798882681,0.9149560117302051,0.893048128342246,0.9329608938547486,0.912568306010929,other_Cnidaria
eudoxie<Abylopsis tetragona,0.0,0.0,0.0,0.9545454545454546,0.8571428571428571,0.9032258064516128,0.9560439560439561,0.8877551020408163,0.9206349206349207,0.8737864077669902,0.9183673469387755,0.8955223880597014,Siphonophorae
eudoxie<Diphyidae,0.2857142857142857,0.015238095238095238,0.028933092224231467,0.8865546218487395,0.8038095238095239,0.8431568431568431,0.864406779661017,0.8742857142857143,0.8693181818181818,0.8943396226415095,0.9028571428571428,0.8985781990521328,Siphonophorae
fiber<detritus,0.8848648648648648,0.48807394156231365,0.6291314373558802,0.763988746483276,0.7286821705426356,0.7459179001983823,0.7247088536551144,0.7699761478831246,0.7466570292735816,0.720104943385805,0.7774299344066786,0.7476702508960573,fiber
gonophore<Abylopsis tetragona,0.13333333333333333,0.11055276381909548,0.12087912087912088,0.9408602150537635,0.8793969849246231,0.9090909090909092,0.8767772511848341,0.9296482412060302,0.9024390243902438,0.9261083743842364,0.9447236180904522,0.9353233830845771,Siphonophorae
gonophore<Diphyidae,0.22373696872493987,0.45365853658536587,0.29967776584317934,0.9292929292929293,0.9349593495934959,0.9321175278622088,0.9249800478850758,0.9422764227642276,0.9335481272654047,0.9292490118577075,0.9556910569105691,0.9422845691382764,Siphonophorae
head<Chaetognatha,0.0,0.0,0.0,0.8791208791208791,0.42105263157894735,0.5693950177935942,0.6907216494845361,0.7052631578947368,0.6979166666666666,0.6512605042016807,0.8157894736842105,0.7242990654205607,Chaetognatha
juvenile<Salpida,0.0,0.0,0.0,0.8947368421052632,0.7611940298507462,0.8225806451612904,0.7590361445783133,0.9402985074626866,0.8400000000000001,0.7439024390243902,0.9104477611940298,0.8187919463087248,Salpida
larvae<Annelida,0.0,0.0,0.0,0.8857142857142857,0.62,0.7294117647058823,0.6949152542372882,0.82,0.7522935779816514,0.782608695652174,0.72,0.7499999999999999,Annelida
larvae<Echinodermata,0.0,0.0,0.0,0.9310344827586207,0.7105263157894737,0.8059701492537312,0.7032967032967034,0.8421052631578947,0.7664670658682634,0.7906976744186046,0.8947368421052632,0.8395061728395061,Echinodermata
larvae<Luciferidae,0.75,0.09183673469387756,0.16363636363636366,0.989010989010989,0.9183673469387755,0.9523809523809524,0.9494949494949495,0.9591836734693877,0.9543147208121828,0.9895833333333334,0.9693877551020408,0.9793814432989691,Decapoda
larvae<Mysida,0.0,0.0,0.0,1.0,0.5714285714285714,0.7272727272727273,0.9230769230769231,0.8571428571428571,0.888888888888889,0.8,0.8571428571428571,0.8275862068965518,Eumalacostraca
larvae<Porcellanidae,0.6290115532734275,0.6550802139037433,0.641781270464964,0.952755905511811,0.9705882352941176,0.9615894039735099,0.9810040705563093,0.9665775401069518,0.9737373737373737,0.9762532981530343,0.9893048128342246,0.9827357237715804,Decapoda
larvae<Stomatopoda,0.8315789473684211,0.3224489795918367,0.46470588235294114,0.9827586206896551,0.9306122448979591,0.9559748427672955,0.975,0.9551020408163265,0.9649484536082473,0.9876543209876543,0.9795918367346939,0.9836065573770492,other_Crustacea
megalopa,0.24555160142348753,0.323943661971831,0.2793522267206478,0.9757281553398058,0.9436619718309859,0.9594272076372315,0.9324324324324325,0.971830985915493,0.9517241379310345,0.9627906976744186,0.971830985915493,0.9672897196261682,Decapoda
metanauplii<Crustacea,0.0,0.0,0.0,0.9310344827586207,0.7297297297297297,0.8181818181818181,0.8421052631578947,0.8648648648648649,0.8533333333333334,0.8809523809523809,1.0,0.9367088607594937,other_Crustacea
nauplii<Cirripedia,0.0,0.0,0.0,0.9407051282051282,0.9044684129429892,0.9222309505106049,0.9258114374034003,0.9229583975346687,0.9243827160493827,0.9375,0.9476117103235747,0.9425287356321839,Cirripedia
nauplii<Crustacea,0.6060606060606061,0.023668639053254437,0.04555808656036446,0.926060606060606,0.9041420118343195,0.9149700598802395,0.9133489461358314,0.9230769230769231,0.9181871689228959,0.9315230224321134,0.9337278106508876,0.9326241134751775,other_Crustacea
nectophore<Abylopsis tetragona,0.4067796610169492,0.13872832369942195,0.20689655172413793,0.9245283018867925,0.8497109826589595,0.8855421686746988,0.8190954773869347,0.9421965317919075,0.8763440860215054,0.8823529411764706,0.953757225433526,0.9166666666666666,Siphonophorae
nectophore<Diphyidae,0.4954756980351603,0.8677835635046411,0.6307907512548342,0.9291213768115942,0.9289110255829749,0.9290161892901619,0.9208032490974729,0.9239302694136292,0.9223641089388631,0.9255366726296959,0.937061353860086,0.9312633592080098,Siphonophorae
nectophore<Hippopodiidae,0.4,0.11764705882352941,0.1818181818181818,0.8461538461538461,0.6470588235294118,0.7333333333333334,0.75,0.8823529411764706,0.8108108108108107,0.8333333333333334,0.8823529411764706,0.8571428571428571,Siphonophorae
nectophore<Physonectae,0.5617402431222009,0.6334776334776335,0.5954560868090879,0.8612473721093202,0.8867243867243867,0.8738002132954141,0.7247910863509749,0.9386724386724387,0.8179817667400188,0.7717842323651453,0.9393939393939394,0.8473804100227791,Siphonophorae
nucleus,0.6363636363636364,0.06306306306306306,0.11475409836065573,0.7272727272727273,0.6486486486486487,0.6857142857142857,0.6350877192982456,0.8153153153153153,0.7140039447731754,0.6964980544747081,0.8063063063063063,0.7473903966597077,Salpida
other<living,0.4444444444444444,0.1,0.163265306122449,0.9090909090909091,0.25,0.392156862745098,0.5853658536585366,0.6,0.5925925925925926,0.7777777777777778,0.7,0.7368421052631577,other_living
part<Annelida,0.3047619047619048,0.42953020134228187,0.3565459610027855,0.937007874015748,0.7986577181208053,0.8623188405797101,0.825,0.8859060402684564,0.8543689320388349,0.8598726114649682,0.9060402684563759,0.8823529411764707,Annelida
part<Cnidaria,0.0,0.0,0.0,1.0,0.08,0.14814814814814814,0.4766355140186916,0.408,0.4396551724137931,0.36363636363636365,0.576,0.4458204334365325,other_Cnidaria
part<Crustacea,0.47126436781609193,0.013376835236541599,0.02601522842639594,0.6785179640718563,0.5915171288743882,0.6320376503398989,0.5996723102129984,0.7164763458401305,0.6528913334324365,0.6294864715626726,0.7438825448613376,0.6819201435621355,other_Crustacea
part<Mollusca,0.25,0.011764705882352941,0.02247191011235955,0.6908212560386473,0.5607843137254902,0.6190476190476191,0.46524064171123,0.6823529411764706,0.5532591414944357,0.5272206303724928,0.7215686274509804,0.609271523178808,Mollusca
part<Siphonophorae,0.0,0.0,0.0,0.7211267605633803,0.6213592233009708,0.6675358539765319,0.7288135593220338,0.6262135922330098,0.6736292428198433,0.634,0.7694174757281553,0.6951754385964912,Siphonophorae
pluteus<Echinoidea,0.9824561403508771,0.15512465373961218,0.26794258373205737,0.9192546583850931,0.8199445983379502,0.8667642752562226,0.8439897698209718,0.9141274238227147,0.8776595744680852,0.8928571428571429,0.9002770083102493,0.8965517241379309,Echinodermata
pluteus<Ophiuroidea,0.6029411764705882,0.07564575645756458,0.13442622950819674,0.9517102615694165,0.8726937269372693,0.9104908565928778,0.9229357798165138,0.9280442804428044,0.9254829806807726,0.8883161512027491,0.9538745387453874,0.9199288256227758,Echinodermata
protozoea<Penaeidae,0.0,0.0,0.0,0.8727272727272727,0.8135593220338984,0.8421052631578948,0.8548387096774194,0.8983050847457628,0.8760330578512397,0.9310344827586207,0.9152542372881356,0.923076923076923,Decapoda
protozoea<Sergestidae,0.0,0.0,0.0,0.7717391304347826,0.797752808988764,0.7845303867403315,0.6178861788617886,0.8539325842696629,0.7169811320754716,0.7024793388429752,0.9550561797752809,0.8095238095238095,Decapoda
seaweed,0.42745535714285715,0.3011006289308176,0.3533210332103321,0.6990856192851206,0.6611635220125787,0.6795959595959595,0.6473498233215548,0.720125786163522,0.6818012653516933,0.5694130925507901,0.7932389937106918,0.6629434954007885,seaweed
siphonula,0.28,0.14583333333333334,0.1917808219178082,0.9333333333333333,0.875,0.9032258064516129,0.8227848101265823,0.9027777777777778,0.8609271523178809,0.8535031847133758,0.9305555555555556,0.8903654485049834,Siphonophorae
tail<Appendicularia,0.577433628318584,0.41995172968624295,0.4862598975314392,0.846703733121525,0.8576025744167337,0.8521183053557154,0.8754325259515571,0.8141592920353983,0.8436848686952897,0.8719611021069692,0.8656476267095736,0.8687928946306015,Appendicularia
